Capture_3:203,Unnamed: 3
809,5.22055
810,10.46849
811,10.68779
812,10.44539
813,12.33288
814,6.10723
815,8.22529
816,11.19044
817,5.73032
818,14.55499
819,40.69867
820,8.70848
821,12.36922
822,13.69923
823,9.78374
824,11.63121
825,1.24
826,10.63608
827,5.03827
828,12.1368
829,10.17275
830,10.66847
831,12.10761
832,10.23508
833,8.18252
834,11.95467
835,14.16282
836,8.33344
837,6.69962
838,9.00541
839,9.42696
840,17.27216
841,6.9416
842,7.25595
843,10.09436
844,10.15569
845,5.97616
846,15.65656
847,12.34258
848,11.13176
849,11.48103
850,7.24212
851,11.3322
852,7.36443
853,9.21429
854,9.35407
855,5.64894
856,9.51641
857,7.21906
858,11.32836
859,4.32715
860,6.65491
861,6.47257
862,16.48289
863,15.23499
864,11.21338
865,6.23564
866,0.3848
867,11.67702
868,10.80854
869,13.1616
870,7.83433
871,7.38379
872,8.20303
873,15.23654
874,23.60405
875,6.87723
876,8.1887
877,10.25416
878,1.40159
879,22.51942
880,12.74586
881,8.11349
882,8.8923
883,7.86331
884,11.9296
885,9.30999
886,17.148
887,8.49336
888,37.62108
889,14.36836
890,7.87833
891,8.29614
892,5.35747
893,9.36411
894,9.30865
895,7.25172
896,4.00282
897,8.21257
898,16.67192
899,4.34548
900,13.34891
901,8.23901
902,8.70874
903,6.57855
904,12.82643
905,10.81096
906,3.86552
907,7.45602
908,9.62771
909,7.50817
910,21.24278
911,7.6953
912,59.56957
913,2.52915
914,6.08466
915,17.38302
916,5.8624
917,4.72648
918,5.40283
919,18.76029
920,1.63082
921,5.76827
922,9.81568
923,6.5383
924,1.41914
925,4.85537
926,11.25895
927,3.60891
928,5.57555
929,7.96327
930,12.03631
931,6.36664
932,6.86269
933,2.31709
934,10.04551
935,3.49551
936,5.88571
937,22.68829
938,3.16544
939,5.25973
940,4.92193
941,9.40531
942,8.39109
943,4.23346
944,5.35416
945,3.26808
946,-2.72226
947,2.97942
948,8.65422
949,12.95629
950,2.82887
951,12.25258
952,6.3759
953,7.61567
954,5.38967
955,5.07554
956,7.07902
957,12.05777
958,5.39493
959,7.38394
960,8.99061
961,7.41603
962,11.23736
963,-2.10956
964,2.10357
965,6.54424
966,7.53404
967,4.59623
968,13.73261
969,1.77825
970,6.81426
971,7.30831
972,8.66288
973,4.4147
974,3.3311
975,5.74046
976,9.28988
977,15.45182
978,5.46938
979,7.11137
980,3.12123
981,5.45347
982,8.01335
983,6.50502
984,7.04054
985,8.44651
986,8.84564
987,8.93462
988,10.47328
989,8.72578
990,6.91943
991,12.42497
992,24.37228
993,16.66678
994,8.76425
995,6.82447
996,-2.30524
997,11.34445
998,6.03451
999,5.35438
1000,11.24465
